id,DateTime,max_temp,min_temp,avg_temp,rh_max,rh_min,rh_avg,dew_max,dew_min,dew_avg,Wind_maxMS,et0
746,8/28/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,9.66,11.53
747,8/28/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,9.21,10.82
748,8/28/2019 13:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,8.76,13
749,8/28/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,8.76,11.29
750,8/28/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,8.76,11.07
751,8/28/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,7.87,7.94
752,8/28/2019 17:00,30.08,24.68,28.48,52.85,48.55,51.6,24.38,22.68,23.88,8.76,7.73
753,8/28/2019 18:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,8.76,6.91
754,8/29/2019 6:00,29.17,23.77,27.57,59.4,55.1,58.15,23.47,21.77,22.97,8.32,6.5
755,8/29/2019 7:00,30.08,24.68,28.48,57.4,53.1,56.15,24.38,22.68,23.88,8.32,7.24
756,8/29/2019 8:00,30.8,25.4,29.2,54.4,50.1,53.15,25.1,23.4,24.6,7.87,7.33
757,8/29/2019 9:00,31.3,25.9,29.7,52.4,48.1,51.15,25.6,23.9,25.1,8.32,8.24
758,8/29/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,7.87,9.15
759,8/29/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,8.32,10.86
760,8/29/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,8.76,10.21
761,8/29/2019 13:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,44.53,26.66
762,8/29/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,7.87,10.52
763,8/29/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,9.21,11.76
764,8/29/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,9.21,8.86
765,8/29/2019 17:00,30.08,24.68,28.48,52.4,48.1,51.15,24.38,22.68,23.88,9.21,8.11
766,8/29/2019 18:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,43.63,11.37
767,8/30/2019 6:00,29.17,23.77,27.57,74.88,70.58,73.63,23.47,21.77,22.97,9.21,5.12
768,8/30/2019 7:00,30.08,24.68,28.48,68.4,64.1,67.15,24.38,22.68,23.88,9.21,6.4
769,8/30/2019 8:00,30.8,25.4,29.2,61.89,57.59,60.64,25.1,23.4,24.6,8.76,7.07
770,8/30/2019 9:00,31.3,25.9,29.7,52.4,48.1,51.15,25.6,23.9,25.1,8.76,8.24
771,8/30/2019 10:00,32.8,27.4,31.2,43.88,39.58,42.63,27.1,25.4,26.6,8.76,9.76
772,8/30/2019 11:00,34.08,28.68,32.48,39.4,35.1,38.15,28.38,26.68,27.88,8.76,10.86
773,8/30/2019 12:00,32.8,27.4,31.2,38.88,34.58,37.63,27.1,25.4,26.6,8.76,10.21
774,8/30/2019 13:00,34.28,28.88,32.68,13.4,9.1,12.15,28.58,26.88,28.08,8.32,13
775,8/30/2019 14:00,34.8,29.4,33.2,36.78,32.48,35.53,29.1,27.4,28.6,8.76,11.29
776,8/30/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,8.32,11.07
777,8/30/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,8.76,8.42
778,8/30/2019 17:00,30.08,24.68,28.48,52.96,48.66,51.71,24.38,22.68,23.88,8.32,7.73
779,8/30/2019 18:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,8.76,6.91
780,9/3/2019 6:00,29.8,24.4,28.2,64.4,60.1,63.15,24.1,22.4,23.6,9.21,6.48
781,9/3/2019 7:00,32.1,26.7,30.5,68.4,64.1,67.15,26.4,24.7,25.9,9.21,7.62
782,9/3/2019 8:00,34.1,28.7,32.5,61.89,57.59,60.64,28.4,26.7,27.9,9.21,9.48
783,9/3/2019 9:00,36.3,30.9,34.7,52.4,48.1,51.15,30.6,28.9,30.1,9.21,11.4
784,9/3/2019 10:00,38.45,33.05,36.85,43.88,39.58,42.63,32.75,31.05,32.25,8.32,12.57
785,9/3/2019 11:00,40.6,35.2,39,39.4,35.1,38.15,34.9,33.2,34.4,7.87,12.65
786,9/3/2019 12:00,42.75,37.35,41.15,38.88,34.58,37.63,37.05,35.35,36.55,8.76,14.57
787,9/3/2019 13:00,39.8,34.4,38.2,13.4,9.1,12.15,34.1,32.4,33.6,9.21,16.07
788,9/3/2019 14:00,37.8,32.4,36.2,36.78,32.48,35.53,32.1,30.4,31.6,9.21,13.46
789,9/3/2019 15:00,35.3,29.9,33.7,42.4,38.1,41.15,29.6,27.9,29.1,8.32,11.07
790,9/3/2019 16:00,30.8,25.4,29.2,47.98,43.68,46.73,25.1,23.4,24.6,8.76,8.42
791,9/3/2019 17:00,30.08,24.68,28.48,51.96,47.66,50.71,24.38,22.68,23.88,9.66,8.22
792,9/3/2019 18:00,28.8,23.4,27.2,52.93,48.63,51.68,23.1,21.4,22.6,8.32,6.91
793,9/4/2019 6:00,30.5,25.1,28.9,61.96,57.66,60.71,24.8,23.1,24.3,8.76,7.1
794,9/4/2019 7:00,30.8,25.4,29.2,59.07,54.77,57.82,25.1,23.4,24.6,8.76,7.32
795,9/4/2019 8:00,32.8,27.4,31.2,61.89,57.59,60.64,27.1,25.4,26.6,8.76,8.14
796,9/4/2019 9:00,34.6,29.2,33,52.4,48.1,51.15,28.9,27.2,28.4,9.66,10.54
797,9/4/2019 10:00,35.8,30.4,34.2,43.88,39.58,42.63,30.1,28.4,29.6,8.76,11.17
798,9/4/2019 11:00,37.8,32.4,36.2,39.4,35.1,38.15,32.1,30.4,31.6,8.32,12.39
799,9/4/2019 12:00,39.8,34.4,38.2,38.88,34.58,37.63,34.1,32.4,33.6,8.32,13.32
800,9/4/2019 13:00,40.8,35.4,39.2,13.4,9.1,12.15,35.1,33.4,34.6,9.21,16.46
801,9/4/2019 14:00,41.8,36.4,40.2,36.78,32.48,35.53,36.1,34.4,35.6,9.21,15.32
802,9/4/2019 15:00,38.8,33.4,37.2,42.4,38.1,41.15,33.1,31.4,32.6,8.76,12.61
803,9/4/2019 16:00,37.8,32.4,36.2,47.98,43.68,46.73,32.1,30.4,31.6,8.76,11.79
804,9/4/2019 17:00,34.8,29.4,33.2,52.96,48.66,51.71,29.1,27.4,28.6,8.76,9.96
805,9/4/2019 18:00,30.8,25.4,29.2,52.93,48.63,51.68,25.1,23.4,24.6,8.76,7.94
806,9/5/2019 6:00,29.17,23.77,27.57,62.4,58.1,61.15,23.47,21.77,22.97,8.76,6.2
807,9/5/2019 7:00,30.08,24.68,28.48,62.9,58.6,61.65,24.38,22.68,23.88,9.21,7.04
808,9/5/2019 8:00,30.8,25.4,29.2,61.89,57.59,60.64,25.1,23.4,24.6,7.87,6.71
809,9/5/2019 9:00,31.3,25.9,29.7,52.4,48.1,51.15,25.6,23.9,25.1,9.66,8.67
810,9/5/2019 10:00,34.8,29.4,33.2,43.88,39.58,42.63,29.1,27.4,28.6,8.32,10.71
811,9/5/2019 11:00,36.5,31.1,34.9,39.4,35.1,38.15,30.8,29.1,30.3,9.21,12.75
812,9/5/2019 12:00,39.8,34.4,38.2,38.88,34.58,37.63,34.1,32.4,33.6,9.66,14.25
813,9/5/2019 13:00,40.8,35.4,39.2,38.88,34.58,37.63,35.1,33.4,34.6,8.76,13.74
814,9/5/2019 14:00,42.8,37.4,41.2,13.4,9.1,12.15,37.1,35.4,36.6,9.21,17.24
815,9/5/2019 15:00,38.8,33.4,37.2,36.78,32.48,35.53,33.1,31.4,32.6,7.87,12.08
816,9/5/2019 16:00,36.8,31.4,35.2,41.96,37.66,40.71,31.1,29.4,30.6,9.21,12.55
817,9/5/2019 17:00,30.08,24.68,28.48,47.98,43.68,46.73,24.38,22.68,23.88,8.76,8.22
818,9/5/2019 18:00,28.8,23.4,27.2,52.96,48.66,51.71,23.1,21.4,22.6,8.76,6.91
819,9/6/2019 6:00,29.17,23.77,27.57,61.89,57.59,60.64,23.47,21.77,22.97,8.76,6.3
820,9/6/2019 7:00,30.08,24.68,28.48,52.4,48.1,51.15,24.38,22.68,23.88,9.21,8.11
821,9/6/2019 8:00,30.8,25.4,29.2,43.88,39.58,42.63,25.1,23.4,24.6,9.21,9.28
822,9/6/2019 9:00,31.3,25.9,29.7,39.4,35.1,38.15,25.6,23.9,25.1,8.76,9.47
823,9/6/2019 10:00,35.8,30.4,34.2,38.88,34.58,37.63,30.1,28.4,29.6,8.76,11.57
824,9/6/2019 11:00,37.8,32.4,36.2,38.88,34.58,37.63,32.1,30.4,31.6,8.32,12.46
825,9/6/2019 12:00,39.7,34.3,38.1,13.4,9.1,12.15,34,32.3,33.5,9.21,16.07
826,9/6/2019 13:00,42.3,36.9,40.7,36.78,32.48,35.53,36.6,34.9,36.1,9.21,15.61
827,9/6/2019 14:00,38.8,33.4,37.2,41.96,37.66,40.71,33.1,31.4,32.6,9.21,13.54
828,9/6/2019 15:00,36.8,31.4,35.2,47.98,43.68,46.73,31.1,29.4,30.6,8.76,11.32
829,9/6/2019 16:00,33.8,28.4,32.2,52.96,48.66,51.71,28.1,26.4,27.6,9.21,10
830,9/6/2019 17:00,30.08,24.68,28.48,51.96,47.66,50.71,24.38,22.68,23.88,8.76,7.83
831,9/6/2019 18:00,28.8,23.4,27.2,56.4,52.1,55.15,23.1,21.4,22.6,8.76,6.5
832,9/7/2019 6:00,29.17,23.77,27.57,61.89,57.59,60.64,23.47,21.77,22.97,8.76,6.3
833,9/7/2019 7:00,30.08,24.68,28.48,52.4,48.1,51.15,24.38,22.68,23.88,8.76,7.73
834,9/7/2019 8:00,30.8,25.4,29.2,43.88,39.58,42.63,25.1,23.4,24.6,8.76,8.81
835,9/7/2019 9:00,31.3,25.9,29.7,39.4,35.1,38.15,25.6,23.9,25.1,9.66,10
836,9/7/2019 10:00,35.8,30.4,34.2,38.88,34.58,37.63,30.1,28.4,29.6,9.21,12.31
837,9/7/2019 11:00,37.8,32.4,36.2,38.88,34.58,37.63,32.1,30.4,31.6,9.21,13.29
838,9/7/2019 12:00,39.7,34.3,38.1,13.4,9.1,12.15,34,32.3,33.5,8.76,14.96
839,9/7/2019 13:00,42.3,36.9,40.7,36.78,32.48,35.53,36.6,34.9,36.1,10.1,16.61
840,9/7/2019 14:00,38.8,33.4,37.2,41.96,37.66,40.71,33.1,31.4,32.6,9.21,13.54
841,9/7/2019 15:00,36.8,31.4,35.2,47.98,43.68,46.73,31.1,29.4,30.6,9.21,12.04
842,9/7/2019 16:00,33.8,28.4,32.2,52.96,48.66,51.71,28.1,26.4,27.6,10.55,10.49
843,9/7/2019 17:00,30.08,24.68,28.48,51.96,47.66,50.71,24.38,22.68,23.88,8.76,7.83
844,9/7/2019 18:00,28.8,23.4,27.2,56.4,52.1,55.15,23.1,21.4,22.6,9.21,6.78
845,9/8/2019 6:00,29.17,23.77,27.57,61.89,57.59,60.64,23.47,21.77,22.97,8.32,6.3
846,9/8/2019 7:00,30.08,24.68,28.48,52.4,48.1,51.15,24.38,22.68,23.88,8.32,7.73
847,9/8/2019 8:00,30.8,25.4,29.2,43.88,39.58,42.63,25.1,23.4,24.6,8.76,8.81
848,9/8/2019 9:00,31.3,25.9,29.7,39.4,35.1,38.15,25.6,23.9,25.1,8.76,9.47
849,9/8/2019 10:00,35.8,30.4,34.2,38.88,34.58,37.63,30.1,28.4,29.6,8.76,11.57
850,9/8/2019 11:00,37.8,32.4,36.2,38.88,34.58,37.63,32.1,30.4,31.6,9.21,13.29
851,9/8/2019 12:00,39.7,34.3,38.1,13.4,9.1,12.15,34,32.3,33.5,8.76,14.96
852,9/8/2019 13:00,42.3,36.9,40.7,36.78,32.48,35.53,36.6,34.9,36.1,9.21,15.61
853,9/8/2019 14:00,38.8,33.4,37.2,41.96,37.66,40.71,33.1,31.4,32.6,10.55,14.34
854,9/8/2019 15:00,36.8,31.4,35.2,47.98,43.68,46.73,31.1,29.4,30.6,9.66,12.04
855,9/8/2019 16:00,33.8,28.4,32.2,52.96,48.66,51.71,28.1,26.4,27.6,9.21,10
856,9/8/2019 17:00,30.08,24.68,28.48,51.96,47.66,50.71,24.38,22.68,23.88,8.76,7.83
857,9/8/2019 18:00,28.8,23.4,27.2,56.4,52.1,55.15,23.1,21.4,22.6,8.76,6.5
858,9/9/2019 6:00,29.17,23.77,27.57,61.89,57.59,60.64,23.47,21.77,22.97,8.76,6.3
859,9/9/2019 7:00,30.08,24.68,28.48,52.4,48.1,51.15,24.38,22.68,23.88,10.1,8.46
860,9/9/2019 8:00,30.8,25.4,29.2,43.88,39.58,42.63,25.1,23.4,24.6,9.21,9.28
861,9/9/2019 9:00,31.3,25.9,29.7,39.4,35.1,38.15,25.6,23.9,25.1,8.76,9.47
862,9/9/2019 10:00,35.8,30.4,34.2,38.88,34.58,37.63,30.1,28.4,29.6,8.76,11.57
863,9/9/2019 11:00,37.8,32.4,36.2,38.88,34.58,37.63,32.1,30.4,31.6,8.76,12.46
864,9/9/2019 12:00,39.7,34.3,38.1,13.4,9.1,12.15,34,32.3,33.5,8.76,14.96
865,9/9/2019 13:00,42.3,36.9,40.7,36.78,32.48,35.53,36.6,34.9,36.1,10.55,16.61
866,9/9/2019 14:00,38.8,33.4,37.2,41.96,37.66,40.71,33.1,31.4,32.6,11.89,15.1
867,9/9/2019 15:00,36.8,31.4,35.2,47.98,43.68,46.73,31.1,29.4,30.6,14.13,14.99
868,9/9/2019 16:00,33.8,28.4,32.2,52.96,48.66,51.71,28.1,26.4,27.6,9.66,10
869,9/9/2019 17:00,30.08,24.68,28.48,51.96,47.66,50.71,24.38,22.68,23.88,9.21,8.22
870,9/9/2019 18:00,28.8,23.4,27.2,56.4,52.1,55.15,23.1,21.4,22.6,8.76,6.5
871,9/10/2019 6:00,29.17,23.77,27.57,61.89,57.59,60.64,23.47,21.77,22.97,10.1,6.8
872,9/10/2019 7:00,30.08,24.68,28.48,52.4,48.1,51.15,24.38,22.68,23.88,10.1,8.46
873,9/10/2019 8:00,30.8,25.4,29.2,43.88,39.58,42.63,25.1,23.4,24.6,8.76,8.81
874,9/10/2019 9:00,31.3,25.9,29.7,39.4,35.1,38.15,25.6,23.9,25.1,9.66,10
875,9/10/2019 10:00,35.8,30.4,34.2,38.88,34.58,37.63,30.1,28.4,29.6,9.66,12.31
876,9/10/2019 11:00,37.8,32.4,36.2,38.88,34.58,37.63,32.1,30.4,31.6,10.1,14.07
877,9/10/2019 12:00,39.7,34.3,38.1,13.4,9.1,12.15,34,32.3,33.5,11.89,18.09
878,9/10/2019 13:00,42.3,36.9,40.7,36.78,32.48,35.53,36.6,34.9,36.1,11.45,17.56
879,9/10/2019 14:00,38.8,33.4,37.2,41.96,37.66,40.71,33.1,31.4,32.6,10.1,14.34
880,9/10/2019 15:00,36.8,31.4,35.2,47.98,43.68,46.73,31.1,29.4,30.6,10.55,12.71
881,9/10/2019 16:00,33.8,28.4,32.2,52.96,48.66,51.71,28.1,26.4,27.6,10.55,10.49
882,9/10/2019 17:00,30.08,24.68,28.48,51.96,47.66,50.71,24.38,22.68,23.88,9.66,8.22
883,9/10/2019 18:00,28.8,23.4,27.2,56.4,52.1,55.15,23.1,21.4,22.6,9.66,6.78
